10,-27.0,100.0,7,18,2
10,-27.0,100.0,8,22,0
10,-27.0,100.0,9,24,1
4,-21.0,120.0,0,22,10
4,-21.0,120.0,1,23,1
4,-21.0,120.0,2,24,1
4,-21.0,120.0,3,23,2
7,-27.0,110.0,0,20,3
7,-27.0,110.0,1,21,1
7,-27.0,110.0,2,16,0
7,-27.0,110.0,3,21,4
7,-27.0,110.0,4,19,4
7,-27.0,110.0,5,17,0
7,-27.0,110.0,6,24,0
4,-18.0,80.0,0,20,5
4,-18.0,80.0,1,24,7
4,-18.0,80.0,2,24,0
4,-18.0,80.0,3,21,0
10,-27.0,110.0,0,15,2
10,-27.0,110.0,1,23,1
10,-27.0,110.0,2,21,2
10,-27.0,110.0,3,17,0
10,-27.0,110.0,4,24,4
10,-27.0,110.0,5,19,1
10,-27.0,110.0,6,15,1
10,-27.0,110.0,7,20,1
10,-27.0,110.0,8,17,3
10,-27.0,110.0,9,24,0
4,-18.0,90.0,0,23,10
4,-18.0,90.0,1,23,5
4,-18.0,90.0,2,24,0
4,-18.0,90.0,3,22,0
7,-27.0,120.0,0,18,0
7,-27.0,120.0,1,17,0
7,-27.0,120.0,2,23,0
7,-27.0,120.0,3,15,5
7,-27.0,120.0,4,23,5
7,-27.0,120.0,5,18,2
7,-27.0,120.0,6,24,0
4,-18.0,100.0,0,23,9
4,-18.0,100.0,1,24,1
4,-18.0,100.0,2,21,3
4,-18.0,100.0,3,22,0
4,-18.0,110.0,0,22,10
